entry_time,greedy,llm_used,hint,capture_folders,inspection_duration_sec,goal_1_phase_1_duration_sec,goal_1_phase_2_duration_sec,goal_1_phase_3_duration_sec,goal_1_phase_4_duration_sec,goal_1_phase_5_duration_sec,goal_1_phase_6_duration_sec,goal_1_phase_7_duration_sec,goal_1_pictures_taken,goal_2_phase_1_duration_sec,goal_2_phase_2_duration_sec,goal_2_phase_3_duration_sec,goal_2_phase_4_duration_sec,goal_2_phase_5_duration_sec,goal_2_phase_6_duration_sec,goal_2_phase_7_duration_sec,goal_2_pictures_taken,goal_1_agent_metrics,goal_2_agent_metrics,goal_1_langsmith_tokens,goal_1_langsmith_cost,goal_2_langsmith_tokens,goal_2_langsmith_cost
2026-05-14T05:06:46.281918+00:00,No,code-gemma-4-31b-it,medium,run_20260514045514;run_20260514050330,914.556,15.444,20.483,66.188,20.034,44.47,27.074,260.403,0,26.233,14.997,23.981,1.343,46.23,31.238,133.098,0,"{""agent_turns"": 1, ""duration_sec"": 260.362, ""end_time"": 1778734774.8384714, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemma-4-31b-it_20260514_045515_914803"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778734514.4760728, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 133.04, ""end_time"": 1778735143.2788405, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemma-4-31b-it_20260514_050330_335632"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778735010.2389467, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T05:21:15.590210+00:00,No,code-gemma-4-31b-it,hard,run_20260514051108;run_20260514051809,831.663,17.986,14.302,72.397,18.966,44.636,26.734,168.742,0,27.529,8.608,23.941,1.27,45.587,53.267,122.81,0,"{""agent_turns"": 1, ""duration_sec"": 168.681, ""end_time"": 1778735636.6871912, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemma-4-31b-it_20260514_051109_532523"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778735468.005693, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 122.768, ""end_time"": 1778736012.667141, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemma-4-31b-it_20260514_051809_986793"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778735889.8994358, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T14:55:28.705979+00:00,No,code-gemini-2.5-flash-lite,easy,run_20260514144921;run_20260514145412,579.302,19.195,13.419,67.298,6.296,46.066,30.694,42.163,6,28.068,30.143,24.018,5.467,46.217,25.179,15.924,2,"{""agent_turns"": 1, ""duration_sec"": 42.114, ""end_time"": 1778770203.541545, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_144923_243901"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778770161.427905, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""used_model"": ""gemini-2.5-flash-lite"", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 15.872, ""end_time"": 1778770468.446214, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_145412_677987"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 2, ""start_time"": 1778770452.5739994, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 2, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T15:12:46.971528+00:00,No,code-gemini-2.5-flash-lite,medium,run_20260514145943;run_20260514150817,998.874,19.194,10.089,73.928,7.343,46.192,29.209,206.735,50,29.554,5.452,72.235,28.564,47.084,32.508,205.549,50,"{""agent_turns"": 1, ""duration_sec"": 206.67, ""end_time"": 1778770989.7839952, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_145944_979374"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 50, ""start_time"": 1778770783.114369, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 50, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 205.49, ""end_time"": 1778771503.1256576, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_150817_728088"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 50, ""start_time"": 1778771297.6356184, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 50, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T15:23:12.101056+00:00,No,code-gemini-2.5-flash-lite,hard,run_20260514151659;run_20260514152206,586.285,16.764,9.879,73.291,17.107,44.543,23.174,19.569,0,27.582,16.729,68.22,5.843,45.547,33.303,1.854,0,"{""agent_turns"": 1, ""duration_sec"": 19.513, ""end_time"": 1778771839.1455095, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_151701_066286"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778771819.6323216, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 1.801, ""end_time"": 1778772128.5928724, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-flash-lite_20260514_152206_887754"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778772126.7918823, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T15:41:00.970020+00:00,No,code-gemini-2.5-pro,easy,run_20260514152738;run_20260514153828,1022.387,16.738,10.05,70.024,13.695,45.044,35.064,147.07,8,169.368,50.61,78.764,1.296,63.383,48.849,92.648,8,"{""agent_turns"": 1, ""duration_sec"": 146.993, ""end_time"": 1778772605.2517593, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_152739_662808"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 8, ""start_time"": 1778772458.2582688, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 8, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 92.595, ""end_time"": 1778773200.740101, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_153828_238972"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 8, ""start_time"": 1778773108.145173, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 8, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T15:53:40.416720+00:00,No,code-gemini-2.5-pro,medium,run_20260514154555;run_20260514155054,713.427,18.079,18.414,72.391,6.51,71.568,32.363,76.526,8,24.361,12.073,24.035,1.362,46.34,24.176,105.589,6,"{""agent_turns"": 1, ""duration_sec"": 76.464, ""end_time"": 1778773631.8358583, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_154556_871173"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 8, ""start_time"": 1778773555.372125, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 8, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 105.525, ""end_time"": 1778773960.2792857, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_155054_868765"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778773854.753831, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T16:06:01.141421+00:00,No,code-gemini-2.5-pro,hard,run_20260514155751;run_20260514160321,694.348,16.141,18.29,67.157,5.398,44.189,24.168,101.884,6,25.832,9.531,23.806,1.363,45.526,30.801,98.567,6,"{""agent_turns"": 1, ""duration_sec"": 101.82, ""end_time"": 1778774373.0285175, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_155752_835817"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778774271.2087736, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}","{""agent_turns"": 1, ""duration_sec"": 98.503, ""end_time"": 1778774700.29356, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": ""code_agent_gemini-2.5-pro_20260514_160321_897643"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778774601.7907233, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""used_model"": ""gemini-2.5-pro"", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T16:16:53.726824+00:00,Yes,greedy,,run_20260514161013,606.304,15.693,9.641,69.85,11.419,47.408,23.399,69.769,13,165.973,6.434,87.209,1.373,,,,,"{""agent_turns"": 0, ""duration_sec"": 69.715, ""end_time"": 1778775083.6121154, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 13, ""start_time"": 1778775013.8969078, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 13, ""validation_turns"": 0}",{},0,0.0,,
2026-05-14T16:27:30.823123+00:00,No,gemini-2.5-flash-lite,easy,run_20260514162122;run_20260514162636,590.876,17.734,22.614,69.338,13.342,45.756,24.71,76.525,10,32.591,17.757,71.513,5.286,45.825,34.136,52.119,6,"{""agent_turns"": 16, ""duration_sec"": 75.008, ""end_time"": 1778775758.9867017, ""graph_loops"": 16, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 5, ""pictures_taken"": 10, ""start_time"": 1778775683.9788692, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 10, ""tool_calls_with_args"": 0, ""tools_transitions"": 15, ""validation_turns"": 16}","{""agent_turns"": 16, ""duration_sec"": 51.957, ""end_time"": 1778776048.8936288, ""graph_loops"": 16, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 5, ""missions_completed"": 1, ""no_tool_calls_made"": 3, ""pictures_taken"": 6, ""start_time"": 1778775996.9368372, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 15, ""validation_turns"": 16}",19537,0.00192736,18990,0.00191838
2026-05-14T16:38:34.218034+00:00,No,gemini-2.5-flash-lite,medium,run_20260514163129;run_20260514163618,625.441,16.895,14.217,66.567,5.33,45.147,23.146,59.142,6,43.326,24.36,23.873,17.977,45.601,44.404,133.946,8,"{""agent_turns"": 18, ""duration_sec"": 57.669, ""end_time"": 1778776348.2303233, ""graph_loops"": 18, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 11, ""pictures_taken"": 6, ""start_time"": 1778776290.5616064, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 17, ""validation_turns"": 18}","{""agent_turns"": 12, ""duration_sec"": 133.803, ""end_time"": 1778776712.6650112, ""graph_loops"": 12, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 3, ""pictures_taken"": 8, ""start_time"": 1778776578.8616195, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 8, ""tool_calls_with_args"": 0, ""tools_transitions"": 11, ""validation_turns"": 12}",18077,0.0018779,12200,0.0013112
2026-05-14T16:49:11.029268+00:00,No,gemini-2.5-flash-lite,hard,run_20260514164303;run_20260514164820,590.554,18.539,10.143,69.876,19.495,48.934,27.468,103.048,16,32.046,45.043,24.303,5.678,47.015,28.458,48.272,6,"{""agent_turns"": 20, ""duration_sec"": 101.445, ""end_time"": 1778777086.9870281, ""graph_loops"": 20, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 3, ""pictures_taken"": 16, ""start_time"": 1778776985.5420775, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 16, ""tool_calls_with_args"": 0, ""tools_transitions"": 19, ""validation_turns"": 20}","{""agent_turns"": 10, ""duration_sec"": 48.04, ""end_time"": 1778777349.067959, ""graph_loops"": 10, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 3, ""pictures_taken"": 6, ""start_time"": 1778777301.0277376, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 9, ""validation_turns"": 10}",25777,0.00199531,9216,0.0009912
2026-05-14T16:59:01.619120+00:00,No,gemini-2.5-pro,easy,run_20260514165355;run_20260514165756,542.974,27.009,19.685,72.576,20.155,46.146,21.904,69.234,6,25.08,1.349,24.15,5.721,47.563,37.981,61.574,6,"{""agent_turns"": 7, ""duration_sec"": 67.144, ""end_time"": 1778777704.3713534, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778777637.2271554, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 61.368, ""end_time"": 1778777938.3375793, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778777876.9693213, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",11952,0.03452475,11530,0.0271525
2026-05-14T17:09:36.768713+00:00,No,gemini-2.5-pro,medium,run_20260514170328;run_20260514170815,597.201,17.301,23.188,74.285,13.565,46.043,25.018,97.694,6,30.873,10.745,24.031,23.317,46.831,22.958,79.657,6,"{""agent_turns"": 7, ""duration_sec"": 95.922, ""end_time"": 1778778305.6677365, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778778209.7455678, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 79.516, ""end_time"": 1778778574.9245634, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778778495.4086475, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",12139,0.05351625,14940,0.04028063
2026-05-14T17:19:24.982216+00:00,No,gemini-2.5-pro,hard,run_20260514171356;run_20260514171806,541.08,15.757,19.315,68.522,10.152,44.269,25.41,82.218,6,27.265,6.04,23.907,5.759,45.199,27.936,74.432,6,"{""agent_turns"": 7, ""duration_sec"": 80.697, ""end_time"": 1778778918.5545924, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778778837.8572664, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 74.269, ""end_time"": 1778779160.4261374, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778779086.1571555, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",16943,0.05951162,16549,0.05334125
2026-05-14T22:01:59.545409+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260514215654;run_20260514220058,517.24,15.364,21.878,71.974,6.092,44.169,23.782,0.043,0,29.909,1.359,23.884,20.92,47.288,28.789,0.039,0,"{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778795814.6244817, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778795814.6230912, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778796058.9357154, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778796058.9355881, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T22:11:40.639370+00:00,No,code-gemma-4-26b-a4b-it,medium,run_20260514220619;run_20260514221038,541.555,15.646,16.075,71.262,10.894,45.123,32.803,0.042,0,45.895,14.518,24.711,1.345,45.692,35.947,0.131,0,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778796379.958875, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778796379.9587293, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778796638.2805068, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778796638.2797117, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T22:21:23.232688+00:00,No,code-gemma-4-26b-a4b-it,hard,run_20260514221604;run_20260514222019,535.75,15.866,19.371,72.636,6.346,45.601,27.953,0.038,0,40.531,10.548,24.074,16.25,46.125,28.365,0.053,0,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778796964.3227646, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778796964.322643, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778797219.4533887, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778797219.4527078, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
